date,amount,price,sid,symbol,value
2022-09-27 01:00:00+00:00,-121762.97452473905,0.588,0,btc_day,71596.62902054656
2022-09-27 02:00:00+00:00,121762.97452473905,0.599,0,btc_day,-72936.02174031868
2022-09-27 08:00:00+00:00,-115850.38915155656,0.607,0,btc_day,70321.18621499483
2022-09-27 10:00:00+00:00,115850.38915155656,0.619,0,btc_day,-71711.39088481352
2022-09-27 11:00:00+00:00,-112172.91288979842,0.615,0,btc_day,68986.34142722603
2022-09-27 17:00:00+00:00,112172.91288979842,0.582,0,btc_day,-65284.635301862676
2022-09-28 19:00:00+00:00,-121885.99369581167,0.594,0,btc_day,72400.28025531213
2022-09-30 00:00:00+00:00,121885.99369581167,0.608,0,btc_day,-74106.68416705349
2022-09-30 08:00:00+00:00,-113940.67560627639,0.62,0,btc_day,70643.21887589135
2022-09-30 09:00:00+00:00,113940.67560627639,0.631,0,btc_day,-71896.5663075604
2022-10-02 08:00:00+00:00,-113290.04275000849,0.613,0,btc_day,69446.7962057552
2022-10-02 18:00:00+00:00,113290.04275000849,0.797,0,btc_day,-90292.16407175678
2022-10-02 21:00:00+00:00,-63282.311285062104,0.768,0,btc_day,48600.815066927695
2022-10-03 08:00:00+00:00,63282.311285062104,0.857,0,btc_day,-54232.94077129822
2022-10-03 11:00:00+00:00,-48543.91115394884,0.884,0,btc_day,42912.81746009077
2022-10-05 04:00:00+00:00,48543.91115394884,0.847,0,btc_day,-41116.69274739466
2022-10-05 14:00:00+00:00,-48560.15936621319,0.919,0,btc_day,44626.786457549926
2022-10-07 02:00:00+00:00,48560.15936621319,0.902,0,btc_day,-43801.2637483243
2022-10-07 05:00:00+00:00,-50239.97560474912,0.904,0,btc_day,45416.9379466932
2022-10-08 03:00:00+00:00,50239.97560474912,0.831,0,btc_day,-41749.41972754651
2022-10-10 01:00:00+00:00,-61620.0874657917,0.798,0,btc_day,49172.82979770178
2022-10-10 10:00:00+00:00,61620.0874657917,0.758,0,btc_day,-46708.02629907011
2022-10-11 17:00:00+00:00,-67910.34403557143,0.759,0,btc_day,51543.95112299871
2022-10-12 12:00:00+00:00,67910.34403557143,0.719,0,btc_day,-48827.53736157585
2022-10-14 02:00:00+00:00,-76486.30783190986,0.709,0,btc_day,54228.79225282409
2022-10-14 16:00:00+00:00,76486.30783190986,0.661,0,btc_day,-50557.44947689242
2022-10-15 06:00:00+00:00,-84599.9036958008,0.683,0,btc_day,57781.73422423194
2022-10-15 15:00:00+00:00,84599.9036958008,0.726,0,btc_day,-61419.530083151374
2022-10-15 22:00:00+00:00,-64708.44241577699,0.835,0,btc_day,54031.54941717378
2022-10-17 08:00:00+00:00,64708.44241577699,0.758,0,btc_day,-49048.99935115896
2022-10-22 09:00:00+00:00,-84824.10302600152,0.697,0,btc_day,59122.39980912306
2022-10-22 11:00:00+00:00,84824.10302600152,0.717,0,btc_day,-60818.88186964309
2022-10-22 12:00:00+00:00,-81266.83281263194,0.705,0,btc_day,57293.117132905514
2022-10-22 15:00:00+00:00,81266.83281263194,0.732,0,btc_day,-59487.32161884658
2022-10-22 16:00:00+00:00,-76038.95092743612,0.723,0,btc_day,54976.16152053631
2022-10-23 06:00:00+00:00,76038.95092743612,0.682,0,btc_day,-51858.56453251144
2022-10-23 21:00:00+00:00,-83276.59537115673,0.698,0,btc_day,58127.063569067395
2022-10-24 01:00:00+00:00,83276.59537115673,0.741,0,btc_day,-61707.95717002713
2022-10-24 04:00:00+00:00,-74552.99036909988,0.731,0,btc_day,54498.23595981201
2022-10-24 07:00:00+00:00,74552.99036909988,0.756,0,btc_day,-56362.06071903951
2022-10-24 08:00:00+00:00,-70120.08944255063,0.75,0,btc_day,52590.067081912974
2022-10-25 18:00:00+00:00,70120.08944255063,0.746,0,btc_day,-52309.58672414277
2022-10-25 19:00:00+00:00,-71293.64045635729,0.741,0,btc_day,52828.58757816075
2022-10-25 20:00:00+00:00,71293.64045635729,0.746,0,btc_day,-53185.05578044253
2022-10-25 22:00:00+00:00,-70375.45492420875,0.745,0,btc_day,52429.71391853552
2022-10-26 01:00:00+00:00,70375.45492420875,0.757,0,btc_day,-53274.219377626025
2022-10-26 07:00:00+00:00,-68088.41068180522,0.758,0,btc_day,51611.015296808364
2022-10-26 08:00:00+00:00,68088.41068180522,0.765,0,btc_day,-52087.634171581
2022-10-26 09:00:00+00:00,-66786.42480571539,0.765,0,btc_day,51091.61497637227
2022-10-26 11:00:00+00:00,66786.42480571539,0.777,0,btc_day,-51893.05207404086
2022-10-27 05:00:00+00:00,-63763.910529959096,0.787,0,btc_day,50182.19758707781
2022-10-27 06:00:00+00:00,63763.910529959096,0.814,0,btc_day,-51903.8231713867
2022-10-27 08:00:00+00:00,-58833.21700421086,0.823,0,btc_day,48419.737594465536
2022-10-28 05:00:00+00:00,58833.21700421086,0.755,0,btc_day,-44419.0788381792
2022-10-28 17:00:00+00:00,-64195.17257865052,0.815,0,btc_day,52319.06565160017
2022-10-29 01:00:00+00:00,64195.17257865052,0.844,0,btc_day,-54180.72565638104
2022-10-29 03:00:00+00:00,-60744.88676639561,0.831,0,btc_day,50479.00090287475
2022-10-29 04:00:00+00:00,60744.88676639561,0.855,0,btc_day,-51936.878185268244
2022-10-29 12:00:00+00:00,-54241.591659851605,0.903,0,btc_day,48980.157268846
2022-10-30 10:00:00+00:00,54241.591659851605,0.824,0,btc_day,-44695.07152771772
2022-10-31 01:00:00+00:00,-61181.34818213293,0.87,0,btc_day,53227.77291845565
2022-10-31 10:00:00+00:00,61181.34818213293,0.947,0,btc_day,-57938.73672847988
2022-10-31 12:00:00+00:00,-52064.81472027136,0.93,0,btc_day,48420.277689852366
